"Source"	"Target"
"ESR2"	"11005"
"ESR2"	"1145"
"ESR2"	"114781"
"ESR2"	"1150"
"ESR2"	"11679800"
"ESR2"	"119"
"ESR2"	"119307"
"ESR2"	"122356"
"ESR2"	"124343"
"ESR2"	"124886"
"ESR2"	"12647"
"ESR2"	"129887767"
"ESR2"	"135398592"
"ESR2"	"135398593"
"ESR2"	"135398658"
"ESR2"	"13580"
"ESR2"	"138478"
"ESR2"	"138805674"
"ESR2"	"139597845"
"ESR2"	"145742"
"ESR2"	"14925"
"ESR2"	"1530236"
"ESR2"	"154035"
"ESR2"	"159660"
"ESR2"	"160419"
"ESR2"	"160471"
"ESR2"	"162859"
"ESR2"	"179"
"ESR2"	"1826"
"ESR2"	"18986"
"ESR2"	"192215"
"ESR2"	"199"
"ESR2"	"21722175"
"ESR2"	"22253297"
"ESR2"	"262"
"ESR2"	"2752054"
"ESR2"	"2969"
"ESR2"	"311"
"ESR2"	"3292996"
"ESR2"	"33032"
"ESR2"	"332427"
"ESR2"	"3587356"
"ESR2"	"359"
"ESR2"	"3744"
"ESR2"	"4183249"
"ESR2"	"424"
"ESR2"	"439232"
"ESR2"	"439586"
"ESR2"	"439763"
"ESR2"	"440993"
"ESR2"	"442424"
"ESR2"	"444873"
"ESR2"	"445027"
"ESR2"	"445580"
"ESR2"	"4615423"
"ESR2"	"4671"
"ESR2"	"522502"
"ESR2"	"5280459"
"ESR2"	"5280804"
"ESR2"	"5282160"
"ESR2"	"5315606"
"ESR2"	"54580480"
"ESR2"	"54670067"
"ESR2"	"5488822"
"ESR2"	"58177709"
"ESR2"	"586"
"ESR2"	"5862"
"ESR2"	"5950"
"ESR2"	"5951"
"ESR2"	"5960"
"ESR2"	"602"
"ESR2"	"6106"
"ESR2"	"613145"
"ESR2"	"6137"
"ESR2"	"6262"
"ESR2"	"6267"
"ESR2"	"6274"
"ESR2"	"6287"
"ESR2"	"6288"
"ESR2"	"6306"
"ESR2"	"650"
"ESR2"	"6508"
"ESR2"	"6590"
"ESR2"	"6613"
"ESR2"	"6675"
"ESR2"	"67678"
"ESR2"	"724"
"ESR2"	"750"
"ESR2"	"753"
"ESR2"	"79041"
"ESR2"	"7991"
"ESR2"	"80817"
"ESR2"	"824"
"ESR2"	"8314"
"ESR2"	"84815"
"ESR2"	"849"
"ESR2"	"875"
"ESR2"	"92817"
"ESR2"	"94715"
"ESR2"	"970"
"ESR2"	"9750"
"ESR2"	"9831622"
"ESR2"	"985"
"ESR2"	"nocid1"
"ESR2"	"nocid12"
"ESR2"	"nocid13"
"ESR2"	"nocid14"
"ESR2"	"nocid15"
"ESR2"	"nocid18"
"ESR2"	"nocid2"
"ESR2"	"nocid3"
"ESR2"	"nocid32"
"ESR2"	"nocid33"
"ESR2"	"nocid34"
"ESR2"	"nocid4"
"ESR2"	"nocid5"
"FURIN"	"92258"
"FURIN"	"9750"
"FURIN"	"439232"
"FURIN"	"122356"
"FURIN"	"124886"
"FURIN"	"6262"
"FURIN"	"80817"
"GRM5"	"101101166"
"GRM5"	"10133"
"GRM5"	"10258"
"GRM5"	"10381440"
"GRM5"	"10430"
"GRM5"	"104775"
"GRM5"	"11005"
"GRM5"	"114781"
"GRM5"	"119"
"GRM5"	"122356"
"GRM5"	"12647"
"GRM5"	"135398638"
"GRM5"	"13580"
"GRM5"	"138478"
"GRM5"	"145742"
"GRM5"	"14925"
"GRM5"	"159660"
"GRM5"	"160636"
"GRM5"	"176907"
"GRM5"	"222528"
"GRM5"	"22253297"
"GRM5"	"25201019"
"GRM5"	"2969"
"GRM5"	"311"
"GRM5"	"31401"
"GRM5"	"33032"
"GRM5"	"3587356"
"GRM5"	"424"
"GRM5"	"439520"
"GRM5"	"4398339"
"GRM5"	"444873"
"GRM5"	"4671"
"GRM5"	"5375048"
"GRM5"	"5459879"
"GRM5"	"586"
"GRM5"	"5950"
"GRM5"	"5951"
"GRM5"	"5960"
"GRM5"	"602"
"GRM5"	"6106"
"GRM5"	"613145"
"GRM5"	"6262"
"GRM5"	"6267"
"GRM5"	"6274"
"GRM5"	"6287"
"GRM5"	"6288"
"GRM5"	"6306"
"GRM5"	"6508"
"GRM5"	"6736"
"GRM5"	"7991"
"GRM5"	"824"
"GRM5"	"8314"
"GRM5"	"83697"
"GRM5"	"849"
"GRM5"	"8892"
"GRM5"	"932"
"GRM5"	"938"
"GRM5"	"94228"
"GRM5"	"9838356"
"GRM5"	"985"
"GRM5"	"9903"
"GRM5"	"10140"
"GRM5"	"10176710"
"GRM5"	"102066451"
"GRM5"	"10267"
"GRM5"	"1030"
"GRM5"	"10308378"
"GRM5"	"10376459"
"GRM5"	"10394"
"GRM5"	"10466307"
"GRM5"	"104745"
"GRM5"	"10559720"
"GRM5"	"107"
"GRM5"	"107735"
"GRM5"	"11213350"
"GRM5"	"1135"
"GRM5"	"1145"
"GRM5"	"1150"
"GRM5"	"115089"
"GRM5"	"11679800"
"GRM5"	"1188"
"GRM5"	"119307"
"GRM5"	"12310288"
"GRM5"	"124343"
"GRM5"	"124886"
"GRM5"	"12544"
"GRM5"	"12587"
"GRM5"	"127"
"GRM5"	"129887767"
"GRM5"	"131751737"
"GRM5"	"135"
"GRM5"	"135191"
"GRM5"	"135398592"
"GRM5"	"135398593"
"GRM5"	"135398658"
"GRM5"	"138805674"
"GRM5"	"139597845"
"GRM5"	"147608"
"GRM5"	"1530"
"GRM5"	"1530236"
"GRM5"	"154035"
"GRM5"	"160419"
"GRM5"	"160471"
"GRM5"	"162859"
"GRM5"	"179"
"GRM5"	"181511"
"GRM5"	"1826"
"GRM5"	"185914"
"GRM5"	"18986"
"GRM5"	"192215"
"GRM5"	"199"
"GRM5"	"20601635"
"GRM5"	"21722175"
"GRM5"	"242"
"GRM5"	"24970825"
"GRM5"	"262"
"GRM5"	"2733768"
"GRM5"	"2752054"
"GRM5"	"323"
"GRM5"	"3292996"
"GRM5"	"332427"
"GRM5"	"348154"
"GRM5"	"359"
"GRM5"	"3744"
"GRM5"	"4183249"
"GRM5"	"439232"
"GRM5"	"439435"
"GRM5"	"439586"
"GRM5"	"439709"
"GRM5"	"439763"
"GRM5"	"440993"
"GRM5"	"442424"
"GRM5"	"444899"
"GRM5"	"445027"
"GRM5"	"445580"
"GRM5"	"445638"
"GRM5"	"445639"
"GRM5"	"445881"
"GRM5"	"45093073"
"GRM5"	"4615423"
"GRM5"	"4788"
"GRM5"	"480764"
"GRM5"	"49831816"
"GRM5"	"500189"
"GRM5"	"522502"
"GRM5"	"5280343"
"GRM5"	"5280442"
"GRM5"	"5280443"
"GRM5"	"5280445"
"GRM5"	"5280450"
"GRM5"	"5280459"
"GRM5"	"5280804"
"GRM5"	"5280863"
"GRM5"	"5280960"
"GRM5"	"5280961"
"GRM5"	"5281607"
"GRM5"	"5281612"
"GRM5"	"5281656"
"GRM5"	"5281672"
"GRM5"	"5281708"
"GRM5"	"5282160"
"GRM5"	"5282768"
"GRM5"	"5284649"
"GRM5"	"52920332"
"GRM5"	"5315606"
"GRM5"	"5317750"
"GRM5"	"5318980"
"GRM5"	"54580480"
"GRM5"	"5460161"
"GRM5"	"54670067"
"GRM5"	"547"
"GRM5"	"5488822"
"GRM5"	"5610"
"GRM5"	"58177709"
"GRM5"	"5862"
"GRM5"	"6047"
"GRM5"	"6057"
"GRM5"	"6137"
"GRM5"	"6140"
"GRM5"	"61503"
"GRM5"	"64981"
"GRM5"	"650"
"GRM5"	"65065"
"GRM5"	"65373"
"GRM5"	"6590"
"GRM5"	"6613"
"GRM5"	"6675"
"GRM5"	"6723"
"GRM5"	"67678"
"GRM5"	"681"
"GRM5"	"689043"
"GRM5"	"6971268"
"GRM5"	"72"
"GRM5"	"724"
"GRM5"	"7420"
"GRM5"	"750"
"GRM5"	"753"
"GRM5"	"785"
"GRM5"	"79041"
"GRM5"	"80817"
"GRM5"	"83404"
"GRM5"	"84815"
"GRM5"	"875"
"GRM5"	"89472"
"GRM5"	"91"
"GRM5"	"91435"
"GRM5"	"91469"
"GRM5"	"92817"
"GRM5"	"92904"
"GRM5"	"9378"
"GRM5"	"94715"
"GRM5"	"9548632"
"GRM5"	"96384"
"GRM5"	"970"
"GRM5"	"9750"
"GRM5"	"9795113"
"GRM5"	"9831622"
"GRM5"	"9877619"
"GRM5"	"9920281"
"GRM5"	"999"
"GRM5"	"nocid1"
"GRM5"	"nocid12"
"GRM5"	"nocid13"
"GRM5"	"nocid14"
"GRM5"	"nocid15"
"GRM5"	"nocid17"
"GRM5"	"nocid18"
"GRM5"	"nocid2"
"GRM5"	"nocid21"
"GRM5"	"nocid22"
"GRM5"	"nocid3"
"GRM5"	"nocid32"
"GRM5"	"nocid33"
"GRM5"	"nocid34"
"GRM5"	"nocid4"
"GRM5"	"nocid5"
"GRM5"	"129849310"
"RHOA"	"7420"
"RHOA"	"72"
"RHOA"	"10394"
"RHOA"	"5375048"
"RHOA"	"938"
"RHOA"	"107"
"RHOA"	"348154"
"RHOA"	"10559720"
"RHOA"	"91"
"RHOA"	"689043"
"RHOA"	"92258"
"DRD2"	"92904"
"DRD2"	"3744"
"DRD2"	"69867"
"DRD2"	"681"
"DRD2"	"3292996"
"DRD2"	"1150"
"DRD2"	"11005"
"DRD2"	"11679800"
"DRD2"	"1188"
"DRD2"	"122356"
"DRD2"	"127"
"DRD2"	"129887767"
"DRD2"	"135191"
"DRD2"	"159660"
"DRD2"	"162859"
"DRD2"	"181511"
"DRD2"	"185914"
"DRD2"	"18950"
"DRD2"	"192215"
"DRD2"	"199"
"DRD2"	"2733768"
"DRD2"	"321710"
"DRD2"	"348154"
"DRD2"	"439586"
"DRD2"	"439709"
"DRD2"	"439763"
"DRD2"	"440993"
"DRD2"	"5202"
"DRD2"	"5280459"
"DRD2"	"547"
"DRD2"	"5610"
"DRD2"	"58177709"
"DRD2"	"6047"
"DRD2"	"6057"
"DRD2"	"64982"
"DRD2"	"6675"
"DRD2"	"6736"
"DRD2"	"72"
"DRD2"	"7420"
"DRD2"	"798"
"DRD2"	"80817"
"DRD2"	"91469"
"DRD2"	"92817"
"DRD2"	"94715"
"DRD2"	"9795113"
"DRD2"	"101101166"
"DRD2"	"10133"
"DRD2"	"10140"
"DRD2"	"10176710"
"DRD2"	"102066451"
"DRD2"	"10258"
"DRD2"	"10267"
"DRD2"	"1030"
"DRD2"	"10308378"
"DRD2"	"10376459"
"DRD2"	"10381440"
"DRD2"	"10394"
"DRD2"	"10430"
"DRD2"	"10466307"
"DRD2"	"104745"
"DRD2"	"104775"
"DRD2"	"10559720"
"DRD2"	"107"
"DRD2"	"107735"
"DRD2"	"11213350"
"DRD2"	"1135"
"DRD2"	"1145"
"DRD2"	"114781"
"DRD2"	"115089"
"DRD2"	"119"
"DRD2"	"119307"
"DRD2"	"12310288"
"DRD2"	"124343"
"DRD2"	"124886"
"DRD2"	"12544"
"DRD2"	"12587"
"DRD2"	"12647"
"DRD2"	"131751737"
"DRD2"	"135"
"DRD2"	"135398592"
"DRD2"	"135398593"
"DRD2"	"135398638"
"DRD2"	"135398658"
"DRD2"	"13580"
"DRD2"	"138478"
"DRD2"	"138805674"
"DRD2"	"139597845"
"DRD2"	"145742"
"DRD2"	"147608"
"DRD2"	"14925"
"DRD2"	"1530"
"DRD2"	"1530236"
"DRD2"	"154035"
"DRD2"	"160419"
"DRD2"	"160471"
"DRD2"	"160636"
"DRD2"	"176907"
"DRD2"	"179"
"DRD2"	"1826"
"DRD2"	"18986"
"DRD2"	"20601635"
"DRD2"	"21722175"
"DRD2"	"222528"
"DRD2"	"22253297"
"DRD2"	"242"
"DRD2"	"24970825"
"DRD2"	"25201019"
"DRD2"	"262"
"DRD2"	"2752054"
"DRD2"	"2969"
"DRD2"	"311"
"DRD2"	"31401"
"DRD2"	"323"
"DRD2"	"33032"
"DRD2"	"332427"
"DRD2"	"3587356"
"DRD2"	"359"
"DRD2"	"4183249"
"DRD2"	"424"
"DRD2"	"439232"
"DRD2"	"439435"
"DRD2"	"439520"
"DRD2"	"4398339"
"DRD2"	"442424"
"DRD2"	"444873"
"DRD2"	"444899"
"DRD2"	"445027"
"DRD2"	"445580"
"DRD2"	"445638"
"DRD2"	"445639"
"DRD2"	"445881"
"DRD2"	"45093073"
"DRD2"	"4615423"
"DRD2"	"4671"
"DRD2"	"4788"
"DRD2"	"480764"
"DRD2"	"49831816"
"DRD2"	"500189"
"DRD2"	"522502"
"DRD2"	"5280343"
"DRD2"	"5280442"
"DRD2"	"5280443"
"DRD2"	"5280445"
"DRD2"	"5280450"
"DRD2"	"5280804"
"DRD2"	"5280863"
"DRD2"	"5280960"
"DRD2"	"5280961"
"DRD2"	"5281607"
"DRD2"	"5281612"
"DRD2"	"5281656"
"DRD2"	"5281672"
"DRD2"	"5281708"
"DRD2"	"5282160"
"DRD2"	"5282768"
"DRD2"	"5284649"
"DRD2"	"52920332"
"DRD2"	"5315606"
"DRD2"	"5317750"
"DRD2"	"5318980"
"DRD2"	"54580480"
"DRD2"	"5459879"
"DRD2"	"5460161"
"DRD2"	"54670067"
"DRD2"	"5488822"
"DRD2"	"586"
"DRD2"	"5862"
"DRD2"	"5950"
"DRD2"	"5951"
"DRD2"	"5960"
"DRD2"	"602"
"DRD2"	"6106"
"DRD2"	"613145"
"DRD2"	"6137"
"DRD2"	"6140"
"DRD2"	"61503"
"DRD2"	"6262"
"DRD2"	"6267"
"DRD2"	"6274"
"DRD2"	"6287"
"DRD2"	"6288"
"DRD2"	"6306"
"DRD2"	"64981"
"DRD2"	"650"
"DRD2"	"65065"
"DRD2"	"6508"
"DRD2"	"65373"
"DRD2"	"6590"
"DRD2"	"6613"
"DRD2"	"6723"
"DRD2"	"67678"
"DRD2"	"689043"
"DRD2"	"6971268"
"DRD2"	"724"
"DRD2"	"750"
"DRD2"	"753"
"DRD2"	"785"
"DRD2"	"79041"
"DRD2"	"7991"
"DRD2"	"824"
"DRD2"	"8314"
"DRD2"	"83404"
"DRD2"	"83697"
"DRD2"	"84815"
"DRD2"	"849"
"DRD2"	"875"
"DRD2"	"8892"
"DRD2"	"89472"
"DRD2"	"91"
"DRD2"	"91435"
"DRD2"	"932"
"DRD2"	"9378"
"DRD2"	"94228"
"DRD2"	"9548632"
"DRD2"	"96384"
"DRD2"	"970"
"DRD2"	"9750"
"DRD2"	"9831622"
"DRD2"	"9838356"
"DRD2"	"985"
"DRD2"	"9877619"
"DRD2"	"9903"
"DRD2"	"9920281"
"DRD2"	"999"
"DRD2"	"nocid1"
"DRD2"	"nocid12"
"DRD2"	"nocid13"
"DRD2"	"nocid14"
"DRD2"	"nocid15"
"DRD2"	"nocid17"
"DRD2"	"nocid18"
"DRD2"	"nocid2"
"DRD2"	"nocid21"
"DRD2"	"nocid22"
"DRD2"	"nocid3"
"DRD2"	"nocid32"
"DRD2"	"nocid33"
"DRD2"	"nocid34"
"DRD2"	"nocid4"
"DRD2"	"nocid5"
"DRD2"	"nocid9"
"EP300"	"613145"
"EP300"	"64981"
"EP300"	"5315606"
"EP300"	"65373"
"EP300"	"10176710"
"EP300"	"2752054"
"EP300"	"689043"
"EP300"	"10258"
"EP300"	"5318980"
"EP300"	"7420"
"EP300"	"101101166"
"EP300"	"10133"
"EP300"	"10140"
"EP300"	"102066451"
"EP300"	"10267"
"EP300"	"1030"
"EP300"	"10308378"
"EP300"	"10376459"
"EP300"	"10381440"
"EP300"	"10394"
"EP300"	"10430"
"EP300"	"10466307"
"EP300"	"104745"
"EP300"	"104775"
"EP300"	"10559720"
"EP300"	"107"
"EP300"	"107735"
"EP300"	"11005"
"EP300"	"11213350"
"EP300"	"1135"
"EP300"	"1145"
"EP300"	"114781"
"EP300"	"1150"
"EP300"	"115089"
"EP300"	"11679800"
"EP300"	"1188"
"EP300"	"119"
"EP300"	"119307"
"EP300"	"122356"
"EP300"	"12310288"
"EP300"	"124343"
"EP300"	"124886"
"EP300"	"12544"
"EP300"	"12587"
"EP300"	"12647"
"EP300"	"127"
"EP300"	"129887767"
"EP300"	"131751737"
"EP300"	"135"
"EP300"	"135191"
"EP300"	"135398592"
"EP300"	"135398593"
"EP300"	"135398638"
"EP300"	"135398658"
"EP300"	"13580"
"EP300"	"138478"
"EP300"	"138805674"
"EP300"	"139597845"
"EP300"	"145742"
"EP300"	"147608"
"EP300"	"14925"
"EP300"	"1530"
"EP300"	"1530236"
"EP300"	"154035"
"EP300"	"159660"
"EP300"	"160419"
"EP300"	"160471"
"EP300"	"160636"
"EP300"	"162859"
"EP300"	"176907"
"EP300"	"179"
"EP300"	"181511"
"EP300"	"1826"
"EP300"	"185914"
"EP300"	"18986"
"EP300"	"192215"
"EP300"	"199"
"EP300"	"20601635"
"EP300"	"21722175"
"EP300"	"222528"
"EP300"	"22253297"
"EP300"	"242"
"EP300"	"24970825"
"EP300"	"25201019"
"EP300"	"262"
"EP300"	"2733768"
"EP300"	"2969"
"EP300"	"311"
"EP300"	"31401"
"EP300"	"323"
"EP300"	"3292996"
"EP300"	"33032"
"EP300"	"332427"
"EP300"	"348154"
"EP300"	"3587356"
"EP300"	"359"
"EP300"	"3744"
"EP300"	"4183249"
"EP300"	"424"
"EP300"	"439232"
"EP300"	"439435"
"EP300"	"439520"
"EP300"	"439586"
"EP300"	"439709"
"EP300"	"439763"
"EP300"	"4398339"
"EP300"	"440993"
"EP300"	"442424"
"EP300"	"444873"
"EP300"	"444899"
"EP300"	"445027"
"EP300"	"445580"
"EP300"	"445638"
"EP300"	"445639"
"EP300"	"445881"
"EP300"	"45093073"
"EP300"	"4615423"
"EP300"	"4671"
"EP300"	"4788"
"EP300"	"480764"
"EP300"	"49831816"
"EP300"	"500189"
"EP300"	"522502"
"EP300"	"5280343"
"EP300"	"5280442"
"EP300"	"5280443"
"EP300"	"5280445"
"EP300"	"5280450"
"EP300"	"5280459"
"EP300"	"5280804"
"EP300"	"5280863"
"EP300"	"5280960"
"EP300"	"5280961"
"EP300"	"5281607"
"EP300"	"5281612"
"EP300"	"5281656"
"EP300"	"5281672"
"EP300"	"5281708"
"EP300"	"5282160"
"EP300"	"5282768"
"EP300"	"5284649"
"EP300"	"52920332"
"EP300"	"5317750"
"EP300"	"54580480"
"EP300"	"5459879"
"EP300"	"5460161"
"EP300"	"54670067"
"EP300"	"547"
"EP300"	"5488822"
"EP300"	"5610"
"EP300"	"58177709"
"EP300"	"586"
"EP300"	"5862"
"EP300"	"5950"
"EP300"	"5951"
"EP300"	"5960"
"EP300"	"602"
"EP300"	"6047"
"EP300"	"6057"
"EP300"	"6106"
"EP300"	"6137"
"EP300"	"6140"
"EP300"	"61503"
"EP300"	"6262"
"EP300"	"6267"
"EP300"	"6274"
"EP300"	"6287"
"EP300"	"6288"
"EP300"	"6306"
"EP300"	"650"
"EP300"	"65065"
"EP300"	"6508"
"EP300"	"6590"
"EP300"	"6613"
"EP300"	"6675"
"EP300"	"6723"
"EP300"	"67678"
"EP300"	"681"
"EP300"	"6971268"
"EP300"	"72"
"EP300"	"724"
"EP300"	"750"
"EP300"	"753"
"EP300"	"785"
"EP300"	"79041"
"EP300"	"7991"
"EP300"	"80817"
"EP300"	"824"
"EP300"	"8314"
"EP300"	"83404"
"EP300"	"83697"
"EP300"	"84815"
"EP300"	"849"
"EP300"	"875"
"EP300"	"8892"
"EP300"	"89472"
"EP300"	"91"
"EP300"	"91435"
"EP300"	"91469"
"EP300"	"92817"
"EP300"	"92904"
"EP300"	"932"
"EP300"	"9378"
"EP300"	"94228"
"EP300"	"94715"
"EP300"	"9548632"
"EP300"	"96384"
"EP300"	"970"
"EP300"	"9750"
"EP300"	"9795113"
"EP300"	"9831622"
"EP300"	"9838356"
"EP300"	"985"
"EP300"	"9877619"
"EP300"	"9903"
"EP300"	"9920281"
"EP300"	"999"
"EP300"	"nocid1"
"EP300"	"nocid12"
"EP300"	"nocid13"
"EP300"	"nocid14"
"EP300"	"nocid15"
"EP300"	"nocid17"
"EP300"	"nocid18"
"EP300"	"nocid2"
"EP300"	"nocid21"
"EP300"	"nocid22"
"EP300"	"nocid3"
"EP300"	"nocid32"
"EP300"	"nocid33"
"EP300"	"nocid34"
"EP300"	"nocid4"
"EP300"	"nocid5"
"ERBB4"	"500189"
"ERBB4"	"9795113"
"ERBB4"	"9838356"
"ERBB4"	"101101166"
"ERBB4"	"10133"
"ERBB4"	"10140"
"ERBB4"	"10176710"
"ERBB4"	"102066451"
"ERBB4"	"10258"
"ERBB4"	"10267"
"ERBB4"	"1030"
"ERBB4"	"10308378"
"ERBB4"	"10376459"
"ERBB4"	"10381440"
"ERBB4"	"10394"
"ERBB4"	"10430"
"ERBB4"	"10466307"
"ERBB4"	"104745"
"ERBB4"	"104775"
"ERBB4"	"10559720"
"ERBB4"	"107"
"ERBB4"	"107735"
"ERBB4"	"11005"
"ERBB4"	"11213350"
"ERBB4"	"1135"
"ERBB4"	"1145"
"ERBB4"	"114781"
"ERBB4"	"1150"
"ERBB4"	"115089"
"ERBB4"	"11679800"
"ERBB4"	"1188"
"ERBB4"	"119"
"ERBB4"	"119307"
"ERBB4"	"122356"
"ERBB4"	"12310288"
"ERBB4"	"124343"
"ERBB4"	"124886"
"ERBB4"	"12544"
"ERBB4"	"12587"
"ERBB4"	"12647"
"ERBB4"	"127"
"ERBB4"	"129887767"
"ERBB4"	"131751737"
"ERBB4"	"135"
"ERBB4"	"135191"
"ERBB4"	"135398592"
"ERBB4"	"135398593"
"ERBB4"	"135398638"
"ERBB4"	"135398658"
"ERBB4"	"13580"
"ERBB4"	"138478"
"ERBB4"	"138805674"
"ERBB4"	"139597845"
"ERBB4"	"145742"
"ERBB4"	"147608"
"ERBB4"	"14925"
"ERBB4"	"1530"
"ERBB4"	"1530236"
"ERBB4"	"154035"
"ERBB4"	"159660"
"ERBB4"	"160419"
"ERBB4"	"160471"
"ERBB4"	"160636"
"ERBB4"	"162859"
"ERBB4"	"176907"
"ERBB4"	"179"
"ERBB4"	"181511"
"ERBB4"	"1826"
"ERBB4"	"185914"
"ERBB4"	"18986"
"ERBB4"	"192215"
"ERBB4"	"199"
"ERBB4"	"20601635"
"ERBB4"	"21722175"
"ERBB4"	"222528"
"ERBB4"	"22253297"
"ERBB4"	"242"
"ERBB4"	"24970825"
"ERBB4"	"25201019"
"ERBB4"	"262"
"ERBB4"	"2733768"
"ERBB4"	"2752054"
"ERBB4"	"2969"
"ERBB4"	"311"
"ERBB4"	"31401"
"ERBB4"	"323"
"ERBB4"	"3292996"
"ERBB4"	"33032"
"ERBB4"	"332427"
"ERBB4"	"348154"
"ERBB4"	"3587356"
"ERBB4"	"359"
"ERBB4"	"3744"
"ERBB4"	"4183249"
"ERBB4"	"424"
"ERBB4"	"439232"
"ERBB4"	"439435"
"ERBB4"	"439520"
"ERBB4"	"439586"
"ERBB4"	"439709"
"ERBB4"	"439763"
"ERBB4"	"4398339"
"ERBB4"	"440993"
"ERBB4"	"442424"
"ERBB4"	"444873"
"ERBB4"	"444899"
"ERBB4"	"445027"
"ERBB4"	"445580"
"ERBB4"	"445638"
"ERBB4"	"445639"
"ERBB4"	"445881"
"ERBB4"	"45093073"
"ERBB4"	"4615423"
"ERBB4"	"4671"
"ERBB4"	"4788"
"ERBB4"	"480764"
"ERBB4"	"49831816"
"ERBB4"	"522502"
"ERBB4"	"5280343"
"ERBB4"	"5280442"
"ERBB4"	"5280443"
"ERBB4"	"5280445"
"ERBB4"	"5280450"
"ERBB4"	"5280459"
"ERBB4"	"5280804"
"ERBB4"	"5280863"
"ERBB4"	"5280960"
"ERBB4"	"5280961"
"ERBB4"	"5281607"
"ERBB4"	"5281612"
"ERBB4"	"5281656"
"ERBB4"	"5281672"
"ERBB4"	"5281708"
"ERBB4"	"5282160"
"ERBB4"	"5282768"
"ERBB4"	"5284649"
"ERBB4"	"52920332"
"ERBB4"	"5315606"
"ERBB4"	"5317750"
"ERBB4"	"5318980"
"ERBB4"	"54580480"
"ERBB4"	"5459879"
"ERBB4"	"5460161"
"ERBB4"	"54670067"
"ERBB4"	"547"
"ERBB4"	"5488822"
"ERBB4"	"5610"
"ERBB4"	"58177709"
"ERBB4"	"586"
"ERBB4"	"5862"
"ERBB4"	"5950"
"ERBB4"	"5951"
"ERBB4"	"5960"
"ERBB4"	"602"
"ERBB4"	"6047"
"ERBB4"	"6057"
"ERBB4"	"6106"
"ERBB4"	"613145"
"ERBB4"	"6137"
"ERBB4"	"6140"
"ERBB4"	"61503"
"ERBB4"	"6262"
"ERBB4"	"6267"
"ERBB4"	"6274"
"ERBB4"	"6287"
"ERBB4"	"6288"
"ERBB4"	"6306"
"ERBB4"	"64981"
"ERBB4"	"650"
"ERBB4"	"65065"
"ERBB4"	"6508"
"ERBB4"	"65373"
"ERBB4"	"6590"
"ERBB4"	"6613"
"ERBB4"	"6675"
"ERBB4"	"6723"
"ERBB4"	"67678"
"ERBB4"	"681"
"ERBB4"	"689043"
"ERBB4"	"6971268"
"ERBB4"	"72"
"ERBB4"	"724"
"ERBB4"	"7420"
"ERBB4"	"750"
"ERBB4"	"753"
"ERBB4"	"785"
"ERBB4"	"79041"
"ERBB4"	"7991"
"ERBB4"	"80817"
"ERBB4"	"824"
"ERBB4"	"8314"
"ERBB4"	"83404"
"ERBB4"	"83697"
"ERBB4"	"84815"
"ERBB4"	"849"
"ERBB4"	"875"
"ERBB4"	"8892"
"ERBB4"	"89472"
"ERBB4"	"91"
"ERBB4"	"91435"
"ERBB4"	"91469"
"ERBB4"	"92817"
"ERBB4"	"92904"
"ERBB4"	"932"
"ERBB4"	"9378"
"ERBB4"	"94228"
"ERBB4"	"94715"
"ERBB4"	"9548632"
"ERBB4"	"96384"
"ERBB4"	"970"
"ERBB4"	"9750"
"ERBB4"	"9831622"
"ERBB4"	"985"
"ERBB4"	"9877619"
"ERBB4"	"9903"
"ERBB4"	"9920281"
"ERBB4"	"999"
"ERBB4"	"nocid1"
"ERBB4"	"nocid12"
"ERBB4"	"nocid13"
"ERBB4"	"nocid14"
"ERBB4"	"nocid15"
"ERBB4"	"nocid17"
"ERBB4"	"nocid18"
"ERBB4"	"nocid2"
"ERBB4"	"nocid21"
"ERBB4"	"nocid22"
"ERBB4"	"nocid3"
"ERBB4"	"nocid32"
"ERBB4"	"nocid33"
"ERBB4"	"nocid34"
"ERBB4"	"nocid4"
"ERBB4"	"nocid5"
"FEN1"	"5280442"
"FEN1"	"7420"
"FEN1"	"242"
"FEN1"	"999"
"FEN1"	"3845"
"FEN1"	"444873"
"FEN1"	"107"
"FEN1"	"970"
"FEN1"	"5280961"
"FEN1"	"18986"
"FEN1"	"10394"
"FEN1"	"10559720"
"FEN1"	"147608"
"FEN1"	"1530236"
"FEN1"	"179"
"FEN1"	"262"
"FEN1"	"2752054"
"FEN1"	"51576"
"FEN1"	"5280960"
"FEN1"	"5281656"
"FEN1"	"5375048"
"FEN1"	"69867"
"FEN1"	"79041"
"FEN1"	"798"
"FEN1"	"91"
"FEN1"	"9378"
"FEN1"	"938"
"FEN1"	"9548632"
"FEN1"	"nocid18"
"FEN1"	"nocid22"
"FEN1"	"10258"
"FEN1"	"45093073"
"GRIK2"	"6306"
"GRIK2"	"6106"
"GRIK2"	"5862"
"GRIK2"	"12647"
"GRIK2"	"6267"
"GRIK2"	"6137"
"GRIK2"	"9750"
"GRIK2"	"6274"
"GRIK2"	"6287"
"GRIK2"	"14925"
"GRIK2"	"6047"
"GRIK2"	"33032"
"GRIK2"	"424"
"GRIK2"	"8314"
"GRIK2"	"67678"
"GRIK2"	"824"
"GRIK2"	"6288"
"GRIK2"	"84815"
"GRIK2"	"5950"
"GRIK2"	"6140"
"GRIK2"	"5960"
"GRIK2"	"602"
"GRIK2"	"159660"
"GRIK2"	"6262"
"GRIK2"	"18986"
"GRIK2"	"5951"
"GRIK2"	"6057"
